Time;Humidity;Atmospheric_Temp;Soil_Temp;Soil_Moisture
2017-11-26 07:00:21+00:00;5.271.252.294.007.300;11.836.477.021.231.100;5,80;100
2017-11-26 08:00:21+00:00;5.436.339.088.502.530;9.504.956.894.882.180;6,14;41
2017-11-26 09:00:21+00:00;3.494.059.670.792.070;12.034.077.824.140.900;11,78;13
2017-11-26 10:00:21+00:00;1.801.865.868.679.900;1.030.059.770.816.340;50,00;74
2017-11-26 11:00:21+00:00;4.818.443.433.563.960;13.491.954.966.179.800;14,07;73
2017-11-26 12:00:21+00:00;11.893.390.623.674.200;1.820.864.591.531.100;13,50;43
2017-11-26 13:00:21+00:00;1.718.570.443.086.330;13.716.022.791.174.700;12,14;8
2017-11-26 14:00:21+00:00;35.007.438.393.781.700;14.644.469.198.655.700;11,66;100
2017-11-26 15:00:21+00:00;4.980.048.533.037.390;11.091.380.731.662.200;4,95;100
2017-11-26 16:00:21+00:00;27.381.940.422.387.600;12.214.174.044.201.900;8,45;100
2017-11-26 17:00:21+00:00;27.247.570.649.524.400;14.847.895.978.180.700;1,28;68
2017-11-26 18:00:21+00:00;6.828.380.898.170.850;13.358.692.491.931.400;10,59;94
2017-11-26 19:00:21+00:00;4.813.485.238.648.220;11.776.525.040.571.900;8,55;12
2017-11-26 20:00:21+00:00;4.032.748.168.407.010;15.957.916.299.402.400;0,12;100
2017-11-26 21:00:21+00:00;5.436.733.818.531.710;1.386.588.126.706.290;11,39;100
2017-11-26 22:00:21+00:00;4.129.791.599.921.050;18.510.741.592.137.500;9,37;100
2017-11-26 23:00:21+00:00;20.608.343.602.458.400;15.124.584.529.134.500;10,98;60
2017-11-27 00:00:21+00:00;21.239.015.302.383.400;10.772.366.693.330.700;7,00;34
2017-11-27 01:00:21+00:00;3.351.234.375.628.220;13.805.659.689.717.900;12,43;72
2017-11-27 02:00:21+00:00;3.312.873.670.968.400;10.604.215.539.718.000;10,00;97
2017-11-27 03:00:21+00:00;6.055.890.524.298.790;18.389.236.702.243.300;1,51;75
2017-11-27 04:00:21+00:00;3.505.176.514.293.640;11.125.993.392.408.700;9,13;100
2017-11-27 05:00:21+00:00;5.683.944.800.909.920;1.622.806.855.971.900;8,96;100
2017-11-27 06:00:21+00:00;3.947.631.647.948.040;15.840.212.393.965.900;10,85;100
2017-11-27 07:00:21+00:00;4.681.973.696.093.530;1.186.926.513.463.420;8,79;30
2017-11-27 08:00:21+00:00;-245.757.099.171.641;1.432.180.118.113.230;11,24;56
2017-11-27 09:00:21+00:00;6.560.564.717.246.570;14.145.711.269.501.900;11,31;70
2017-11-27 10:00:21+00:00;25.085.826.480.650.300;15.545.303.010.953.000;8,54;97
2017-11-27 11:00:21+00:00;4.960.774.902.949.030;13.954.437.481.081.900;1,31;65
2017-11-27 12:00:21+00:00;16.003.916.506.162.900;11.904.280.905.634.700;7,48;100
2017-11-27 13:00:21+00:00;562.543.690.132.948;14.885.538.489.084.700;7,37;14
2017-11-27 14:00:21+00:00;15.007.083.995.326.600;14.893.800.349.831.900;13,48;100
2017-11-27 15:00:21+00:00;2.385.860.353.349.660;11.266.177.648.621.600;50,00;89
2017-11-27 16:00:21+00:00;31.916.194.426.568.100;7.932.109.002.428.910;7,73;40
2017-11-27 17:00:21+00:00;30.011.272.930.765.900;1.496.020.717.613.430;8,48;94
2017-11-27 18:00:21+00:00;3.092.480.234.369.130;14.430.819.472.528.000;10,73;100
2017-11-27 19:00:21+00:00;3.995.334.461.524.990;14.572.644.976.980.600;9,73;76
2017-11-27 20:00:21+00:00;2.052.645.276.714.650;16.725.059.471.802.700;14,17;100
2017-11-27 21:00:21+00:00;3.888.963.309.871.880;15.650.522.871.434.900;10,74;100
2017-11-27 22:00:21+00:00;5.626.278.078.531.500;1.666.283.696.735.240;14,12;100
2017-11-27 23:00:21+00:00;21.132.336.297.507.600;15.424.772.727.536.100;11,49;100
2017-11-28 00:00:21+00:00;34.051.024.637.133.800;13.874.305.645.507.500;0,98;41
2017-11-28 01:00:21+00:00;4.760.713.808.184.880;1.054.203.516.038.920;10,23;100
2017-11-28 02:00:21+00:00;12.123.396.443.434.600;17.264.076.299.729.500;17,72;12
2017-11-28 03:00:21+00:00;19.183.739.260.155.300;13.016.642.032.888.900;9,68;92
2017-11-28 04:00:21+00:00;4.299.727.738.431.750;1.205.516.833.666.270;8,10;100
2017-11-28 05:00:21+00:00;30.566.502.788.803.500;15.070.611.490.712.400;11,78;55
2017-11-28 06:00:21+00:00;4.014.325.658.801.750;9.071.698.474.442.920;7,47;7
2017-11-28 07:00:21+00:00;4.157.247.915.171.350;11.732.190.631.332.000;5,80;100
2017-11-28 08:00:21+00:00;14.776.145.519.820.000;11.998.510.766.880.500;7,57;100
2017-11-28 09:00:21+00:00;58.481.574.849.145.800;11.929.225.327.640.400;50,00;53
2017-11-28 10:00:21+00:00;32.324.479.870.661.900;1.821.997.982.951.440;12,27;37
2017-11-28 11:00:21+00:00;347.427.251.281.597;1.332.533.850.087.850;1,36;11
2017-11-28 12:00:21+00:00;33.734.405.158.379.100;1.197.511.080.691.580;5,01;100
2017-11-28 13:00:21+00:00;4.269.108.371.821.470;13.407.844.908.355.700;11,47;100
2017-11-28 14:00:21+00:00;44.387.529.705.667.600;1.559.619.841.632.660;11,74;100
2017-11-28 15:00:21+00:00;1,87815E+15;8.900.465.749.233.460;7,61;54
2017-11-28 16:00:21+00:00;4.570.500.682.780.530;13.802.658.219.792.000;8,71;37
2017-11-28 17:00:21+00:00;19.740.166.228.337.800;12.426.192.651.847.000;9,02;100
2017-11-28 18:00:21+00:00;2.849.642.144.466.990;14.179.038.263.485.200;13,79;7
2017-11-28 19:00:21+00:00;22.867.875.952.763.800;10.745.205.015.691.500;7,69;84
2017-11-28 20:00:21+00:00;28.585.162.829.002.800;13.088.872.166.613.000;13,29;86
2017-11-28 21:00:21+00:00;31.072.165.168.713.500;1.319.367.269.805.510;5,10;66
2017-11-28 22:00:21+00:00;3.385.134.815.111.120;10.442.621.200.373.700;0,94;43
2017-11-28 23:00:21+00:00;12.421.243.743.379.600;1.804.802.868.646.270;14,52;59
2017-11-29 00:00:21+00:00;3.523.247.362.858.450;14.531.635.249.776.900;8,75;92
2017-11-29 01:00:21+00:00;4.052.771.767.707.810;15.760.113.759.117.300;14,44;100
2017-11-29 02:00:21+00:00;34.679.629.903.531.400;12.666.263.032.930.100;8,64;100
2017-11-29 03:00:21+00:00;27.912.749.732.886.900;14.046.011.011.922.200;11,70;63
2017-11-29 04:00:21+00:00;24.581.071.949.366.700;10.609.451.689.286.000;6,51;88
2017-11-29 05:00:21+00:00;16.197.759.529.383.000;1.197.211.284.527.200;8,56;100
2017-11-29 06:00:21+00:00;4.272.265.556.583.510;1.134.440.089.946.590;10,49;99
2017-11-29 07:00:21+00:00;385.763.977.686.329;14.244.443.547.296.500;16,10;100
2017-11-29 08:00:21+00:00;284.760.784.816.224;1.766.625.216.156.880;12,34;8
2017-11-29 09:00:21+00:00;13.107.749.097.390.400;15.716.893.418.567.500;15,07;100
2017-11-29 10:00:21+00:00;31.149.422.921.267.100;1.792.044.520.488.420;1,70;15
2017-11-29 11:00:21+00:00;27.355.678.154.061.700;15.450.834.257.955.100;13,64;97
2017-11-29 12:00:21+00:00;5.221.059.599.175.460;14.544.538.365.348.100;13,17;54
2017-11-29 13:00:21+00:00;5.074.599.599.688.080;1.128.718.634.602.840;0,76;89
2017-11-29 14:00:21+00:00;2.497.668.157.625.370;1.430.945.015.709.610;9,51;100
2017-11-29 15:00:21+00:00;4.537.150.156.390.950;12.374.758.853.232.700;0,90;85
2017-11-29 16:00:21+00:00;2.046.195.938.913.280;1.554.367.971.047.540;12,97;90
2017-11-29 17:00:21+00:00;53.095.241.943.216.000;10.227.655.030.305.900;0,76;100
2017-11-29 18:00:21+00:00;3.798.022.792.089.090;13.262.776.120.531.200;0,91;90
2017-11-29 19:00:21+00:00;621.025.553.806.493;1.356.740.619.976.680;9,45;8
2017-11-29 20:00:21+00:00;2.481.937.472.519.680;178.592.748.176.023;1,37;100
2017-11-29 21:00:21+00:00;5.247.655.032.172.950;11.042.923.622.808.200;10,55;100
2017-11-29 22:00:21+00:00;53.132.075.903.350.500;163.590.697.708.806;1,09;100
2017-11-29 23:00:21+00:00;2.877.175.399.392.250;15.522.707.657.157.300;13,55;7
2017-11-30 00:00:21+00:00;1.823.708.541.683.980;12.904.528.936.034.100;1,14;58
2017-11-30 01:00:21+00:00;44.753.917.311.477.000;14.518.938.242.541.100;10,57;48
2017-11-30 02:00:21+00:00;23.082.328.474.124.100;12.919.061.462.923.100;10,93;98
2017-11-30 03:00:21+00:00;3.101.037.393.489.780;13.560.501.651.032.800;13,22;57
2017-11-30 04:00:21+00:00;2.434.409.725.643.190;15.351.895.239.985.800;11,63;100
2017-11-30 05:00:21+00:00;5.741.008.265.390.300;19.698.468.042.151.300;14,21;35
2017-11-30 06:00:21+00:00;35.219.025.000.030.600;15.864.188.762.213.400;10,77;47
2017-11-30 07:00:21+00:00;3.970.960.335.037.320;14.125.588.245.257.800;9,61;100
2017-11-30 08:00:21+00:00;3.413.897.128.145.770;16.979.028.202.609.700;1,52;100
2017-11-30 09:00:21+00:00;2.708.229.746.887.450;10.078.863.905.091.800;7,95;100
2017-11-30 10:00:21+00:00;43.514.906.760.759.800;12.543.583.606.956.700;50,00;14
2017-11-30 11:00:21+00:00;4.727.469.267.774.730;13.688.118.428.392.700;13,46;100
2017-11-30 12:00:21+00:00;2.854.081.843.356.390;11.005.492.296.078.400;8,44;100
2017-11-30 13:00:21+00:00;3.718.415.666.231.340;12.212.496.986.116.100;1,07;70
2017-11-30 14:00:21+00:00;50.553.472.429.977.900;9.507.646.298.769.400;8,81;89
2017-11-30 15:00:21+00:00;21.717.800.357.790.900;10.422.772.047.583.100;0,67;90
2017-11-30 16:00:21+00:00;33.647.057.559.824.200;12.930.681.028.495.900;7,88;100
2017-11-30 17:00:21+00:00;4.696.808.581.739.070;11.243.118.951.084.600;50,00;100
2017-11-30 18:00:21+00:00;22.075.757.303.078.000;14.545.942.174.014.400;1,12;90
2017-11-30 19:00:21+00:00;36.907.342.669.948.200;14.174.656.488.782.400;12,21;100
2017-11-30 20:00:21+00:00;2.831.402.508.809.310;14.391.356.248.093.700;1,52;61
2017-11-30 21:00:21+00:00;26.949.574.498.376.100;12.301.307.272.001.800;11,64;55
2017-11-30 22:00:21+00:00;2.555.989.009.512.430;1.615.093.834.619.160;8,99;81
2017-11-30 23:00:21+00:00;17.890.825.707.325.600;14.739.948.663.161.400;11,49;8
2017-12-01 00:00:21+00:00;6.858.001.858.466.090;14.069.784.066.491.500;50,00;76
2017-12-01 01:00:21+00:00;2.304.088.248.554.040;14.089.881.807.241.800;13,19;100
2017-12-01 02:00:21+00:00;4.098.531.421.155.260;1.302.159.463.903.250;10,02;44
2017-12-01 03:00:21+00:00;216.907.095.532.659;1.672.391.356.375.940;13,45;4
2017-12-01 04:00:21+00:00;28.639.526.183.469.000;16.294.800.791.370.100;12,56;59
2017-12-01 05:00:21+00:00;1.825.671.280.294.260;12.638.787.260.490.000;1,03;75
2017-12-01 06:00:21+00:00;37.135.990.741.074.600;13.925.196.626.655.600;9,77;100
2017-12-01 07:00:21+00:00;58.131.604.762.699.800;12.562.977.188.666.500;10,25;68
2017-12-01 08:00:21+00:00;40.351.573.804.721.000;1.950.660.976.441.800;1,37;37
2017-12-01 09:00:21+00:00;32.457.090.020.581.600;12.905.895.622.711.900;10,91;100
2017-12-01 10:00:21+00:00;3.962.257.991.187.010;1.642.490.028.336.600;13,68;100
2017-12-01 11:00:21+00:00;48.036.720.263.837.000;200.250.926.460.507;16,98;100
2017-12-01 12:00:21+00:00;4.804.801.162.000.750;14.293.995.700.223.800;11,24;61
2017-12-01 13:00:21+00:00;51.634.672.001.603.800;929.914.583.110.006;9,52;100
2017-12-01 14:00:21+00:00;3.717.074.747.720.830;17.188.958.226.872.000;1,74;100
2017-12-01 15:00:21+00:00;58.855.963.249.211.400;12.283.564.326.986.600;6,76;100
2017-12-01 16:00:21+00:00;31.674.708.064.187.800;11.858.348.698.229.400;6,95;72
2017-12-01 17:00:21+00:00;5.232.072.406.838.810;1.784.167.084.796.230;13,93;98
2017-12-01 18:00:21+00:00;4.588.928.294.184.720;10.367.343.509.333.400;7,39;39
2017-12-01 19:00:21+00:00;25.820.069.780.897.900;17.005.599.569.117.400;14,55;69
2017-12-01 20:00:21+00:00;1.364.768.208.728.440;12.982.129.033.624.400;1,13;88
2017-12-01 21:00:21+00:00;39.957.482.996.409.400;9.029.663.444.149.000;7,82;100
2017-12-01 22:00:21+00:00;13.976.063.460.610.500;15.669.791.924.474.300;9,22;93
2017-12-01 23:00:21+00:00;4.050.373.630.891.900;8.062.447.282.566.220;6,84;87
2017-12-02 00:00:21+00:00;2.314.989.402.973.410;13.413.817.251.252.900;14,43;73
2017-12-02 01:00:21+00:00;4.739.248.249.404.080;9.559.791.826.644.570;8,68;0
2017-12-02 02:00:21+00:00;1.885.073.730.053.070;12.729.170.408.254.500;10,05;100
2017-12-02 03:00:21+00:00;5.933.092.557.382.730;15.216.023.250.760.100;13,41;100
2017-12-02 04:00:21+00:00;3.860.093.539.803.790;1.455.034.745.892.080;0,10;100
2017-12-02 05:00:21+00:00;13.306.545.215.605.500;14.029.668.640.710.700;12,06;100
2017-12-02 06:00:21+00:00;4.444.431.978.306.180;1.597.355.565.854.210;12,74;61
2017-12-02 07:00:21+00:00;14.970.679.060.686.700;13.524.981.016.558.100;8,53;8
2017-12-02 08:00:21+00:00;4.325.784.884.007.030;1.300.019.687.817.570;10,89;100
2017-12-02 09:00:21+00:00;24.803.947.579.487.500;14.217.257.806.245.700;11,46;100
2017-12-02 10:00:21+00:00;6.516.891.950.232.470;119.200.517.194.926;11,15;100
2017-12-02 11:00:21+00:00;33.815.031.223.908.700;15.618.310.115.476.800;12,76;100
2017-12-02 12:00:21+00:00;786.001.796.949.279;13.696.458.211.388.100;11,37;100
2017-12-02 13:00:21+00:00;3.250.918.015.135.940;15.261.586.485.336.700;12,51;23
2017-12-02 14:00:21+00:00;23.006.450.001.755.400;13.094.898.217.808.000;10,74;100
2017-12-02 15:00:21+00:00;5.366.899.015.074.670;14.735.626.211.102.400;14,07;100
2017-12-02 16:00:21+00:00;3.895.569.975.096.400;15.138.527.124.571.500;13,54;72
2017-12-02 17:00:21+00:00;3.204.395.110.531.080;862.588.621.863.155;5,02;10
2017-12-02 18:00:21+00:00;4.232.322.940.063.730;9.980.353.232.243.280;0,77;44
2017-12-02 19:00:21+00:00;47.133.635.987.847.200;12.170.634.279.798.600;6,92;100
2017-12-02 20:00:21+00:00;457.845.248.507.561;1.320.682.459.291.040;13,55;78
2017-12-02 21:00:21+00:00;5.696.499.729.957.840;1.661.912.121.258.760;11,90;96
2017-12-02 22:00:21+00:00;52.570.331.449.337;14.626.353.991.318.700;10,18;72
2017-12-02 23:00:21+00:00;11.692.685.913.780.500;14.794.616.520.155.200;15,49;83
2017-12-03 00:00:21+00:00;4.798.894.605.000.680;1.726.534.888.018.190;12,62;100
2017-12-03 01:00:21+00:00;26.550.763.371.122.000;1.686.348.764.719.710;11,59;96
2017-12-03 02:00:21+00:00;3.216.571.703.969.880;11.078.391.589.641.700;10,18;64
2017-12-03 03:00:21+00:00;3.070.069.405.715.700;16.516.355.431.073.700;13,20;90
2017-12-03 04:00:21+00:00;3.673.619.266.455.000;13.779.416.636.102.700;9,24;100
2017-12-03 05:00:21+00:00;5.221.743.378.985.520;12.275.024.506.211.100;10,49;85
2017-12-03 06:00:21+00:00;5.245.724.938.332.540;12.813.110.578.440.200;11,50;79
2017-12-03 07:00:21+00:00;38.586.718.526.588.100;12.007.591.216.043.200;11,33;100
2017-12-03 08:00:21+00:00;4.608.273.800.567.960;13.867.563.726.692.200;1,16;100
2017-12-03 09:00:21+00:00;327.224.994.538.951;13.323.814.178.527.700;12,43;100
2017-12-03 10:00:21+00:00;2.986.397.379.897.050;16.523.632.810.784.200;14,91;100
2017-12-03 11:00:21+00:00;4.473.886.046.282.430;1.821.463.284.663.350;13,65;7
2017-12-03 12:00:21+00:00;4.925.091.528.786.580;12.542.093.681.393.200;13,45;1
2017-12-03 13:00:21+00:00;29.252.282.552.161.200;10.381.507.515.182.800;0,96;100
2017-12-03 14:00:21+00:00;5.575.522.015.055.710;15.145.274.778.594.300;14,91;99
2017-12-03 15:00:21+00:00;51.553.683.164.857.000;15.809.884.974.945.000;12,37;81
2017-12-03 16:00:21+00:00;12.579.848.958.694.900;14.448.133.624.653.300;13,25;13
2017-12-03 17:00:21+00:00;26.252.520.131.117.300;9.792.074.453.541.050;8,38;100
2017-12-03 18:00:21+00:00;2.819.985.760.484.200;1.160.300.761.521.010;11,22;100
2017-12-03 19:00:21+00:00;30.729.275.423.725.000;13.882.221.799.613.300;10,27;7
2017-12-03 20:00:21+00:00;22.244.404.080.534.400;12.030.541.161.932.300;8,51;100
2017-12-03 21:00:21+00:00;345.063.811.594.809;11.104.563.966.359.600;11,35;14
2017-12-03 22:00:21+00:00;36.150.335.426.668.400;1.872.755.300.359.610;1,55;63
2017-12-03 23:00:21+00:00;5.862.043.304.330.600;11.099.696.162.672.000;10,84;100
2017-12-04 00:00:21+00:00;4.814.904.634.409.350;16.452.196.481.358.800;10,34;8
2017-12-04 01:00:21+00:00;6.551.530.879.781.010;14.526.276.617.832.600;1,00;8
2017-12-04 02:00:21+00:00;18.379.711.330.837.600;15.000.802.281.386.200;10,95;100
2017-12-04 03:00:21+00:00;3.611.793.353.713.410;16.285.635.341.566.400;15,62;100
2017-12-04 04:00:21+00:00;34.405.589.572.468.200;11.853.802.432.144.400;12,00;0
2017-12-04 05:00:21+00:00;34.236.294.701.869.100;12.797.785.504.213.500;10,41;50
2017-12-04 06:00:21+00:00;27.738.507.461.765.000;14.671.637.831.632.200;12,70;97
2017-12-04 07:00:21+00:00;3.166.435.113.862.870;9.038.725.978.015.530;7,57;63
2017-12-04 08:00:21+00:00;2.886.813.002.033.840;17.527.155.729.288.300;1,20;100
2017-12-04 09:00:21+00:00;4.482.007.588.862.550;13.806.421.329.856.900;11,16;15
2017-12-04 10:00:21+00:00;40.674.016.270.713.300;11.239.881.552.602.900;7,19;80
2017-12-04 11:00:21+00:00;25.840.368.186.157.300;1.617.870.867.611.940;12,18;14
2017-12-04 12:00:21+00:00;4.748.185.316.011.610;13.747.335.216.852.700;10,55;13
2017-12-04 13:00:21+00:00;16.381.509.496.046.600;11.774.734.395.885.000;1,27;100
2017-12-04 14:00:21+00:00;4.503.679.087.847.290;1.581.969.855.547.330;12,97;30
2017-12-04 15:00:21+00:00;44.171.653.988.925.800;7.883.298.618.040.200;0,05;70
2017-12-04 16:00:21+00:00;22.225.867.796.969.100;14.542.950.222.121.500;1,29;100
2017-12-04 17:00:21+00:00;3.708.194.178.534.660;16.703.855.240.430.200;1,20;36
2017-12-04 18:00:21+00:00;22.847.559.714.449.900;11.504.270.307.068.900;14,52;9
2017-12-04 19:00:21+00:00;4.262.988.574.739.300;1.041.536.518.932.460;9,19;100
2017-12-04 20:00:21+00:00;14.747.348.100.031.500;14.551.744.751.680.900;6,70;39
2017-12-04 21:00:21+00:00;4.220.666.765.059.090;11.883.221.355.507.600;7,90;62
2017-12-04 22:00:21+00:00;64.864.362.516.017;18.979.033.236.899.200;18,79;100
2017-12-04 23:00:21+00:00;4.208.335.949.144.600;12.239.037.183.381.200;10,09;83
2017-12-05 00:00:21+00:00;20.287.836.622.183.400;13.053.466.503.812.700;9,50;42
2017-12-05 01:00:21+00:00;37.619.913.332.450.700;14.790.082.285.742.100;1,26;93
2017-12-05 02:00:21+00:00;4.980.072.605.872.630;911.374.018.361.895;4,11;13
2017-12-05 03:00:21+00:00;20.247.716.784.090.200;1.366.989.611.780.540;8,99;8
2017-12-05 04:00:21+00:00;10.428.377.924.826.700;16.240.897.857.280.600;1,02;99
2017-12-05 05:00:21+00:00;1.737.883.551.415.520;133.282.693.321.827;9,93;100
2017-12-05 06:00:21+00:00;3.007.617.510.677.160;10.740.161.715.471.100;11,81;9
2017-12-05 07:00:21+00:00;2.034.778.253.740.510;12.471.711.245.722.100;1,12;16
2017-12-05 08:00:21+00:00;13.468.661.513.746.900;8.879.633.933.978.260;8,06;2
2017-12-05 09:00:21+00:00;21.581.777.353.919.500;12.819.343.014.792.800;8,94;7
2017-12-05 10:00:21+00:00;4.930.393.315.117.880;16.218.239.392.787.000;14,53;17
2017-12-05 11:00:21+00:00;5.471.750.398.219.710;12.010.379.551.405.800;8,06;39
2017-12-05 12:00:21+00:00;1.627.606.864.660.270;15.221.307.363.825.700;11,77;90
2017-12-05 13:00:21+00:00;4.346.236.309.472.510;9.928.942.110.214.100;9,45;92
2017-12-05 14:00:21+00:00;39.212.561.910.009.700;1.808.455.865.631.010;14,31;100
2017-12-05 15:00:21+00:00;21.963.584.517.987.000;16.269.701.514.437.800;14,85;71
2017-12-05 16:00:21+00:00;6.527.382.198.515.310;12.331.046.150.141.600;0,95;91
2017-12-05 17:00:21+00:00;3.468.009.357.848.370;10.315.289.792.939.000;1,10;78
2017-12-05 18:00:21+00:00;3.679.063.233.162.060;12.292.309.625.482.000;10,67;35
2017-12-05 19:00:21+00:00;12.031.491.822.633.300;14.209.167.020.631.000;9,60;36
2017-12-05 20:00:21+00:00;4.185.903.414.659.400;1.615.977.978.398.670;1,18;100
2017-12-05 21:00:21+00:00;13.919.657.810.238.700;8.405.523.701.712.650;50,00;59
2017-12-05 22:00:21+00:00;365.297.547.240.184;1.644.964.636.509.190;1,51;35
2017-12-05 23:00:21+00:00;2.813.831.569.385.090;14.148.243.263.520.300;14,99;1
2017-12-06 00:00:21+00:00;2.779.966.026.592.410;10.702.553.851.083.500;5,59;54
2017-12-06 01:00:21+00:00;28.955.545.978.790.000;7.340.876.331.320.200;50,00;87
2017-12-06 02:00:21+00:00;5.311.465.510.764.270;13.858.594.479.023.200;13,54;11
2017-12-06 03:00:21+00:00;4.730.333.307.924.710;14.058.538.506.699.600;11,14;55
2017-12-06 04:00:21+00:00;4.684.653.474.386.080;12.029.865.310.629.200;9,31;11
2017-12-06 05:00:21+00:00;33.816.728.479.117.100;15.737.840.935.869.300;13,74;69
2017-12-06 06:00:21+00:00;21.589.016.803.609.200;18.459.458.177.244.500;12,07;11
2017-12-06 07:00:21+00:00;28.347.286.973.164.000;12.555.924.482.250.300;11,26;100
2017-12-06 08:00:21+00:00;27.485.838.087.770.900;11.713.652.526.640.000;9,98;100
2017-12-06 09:00:21+00:00;3.806.273.305.867.070;17.690.139.920.721.300;14,55;71
2017-12-06 10:00:21+00:00;39.808.860.677.361.500;12.989.667.748.433.200;12,55;97
2017-12-06 11:00:21+00:00;3.507.294.346.321.830;15.124.591.865.346.800;1,20;100
2017-12-06 12:00:21+00:00;4.818.766.243.365.440;12.051.863.709.156.200;9,72;75
2017-12-06 13:00:21+00:00;3.095.370.945.332.840;16.291.500.049.939.700;13,39;100
2017-12-06 14:00:21+00:00;4.285.468.967.709.840;10.505.884.534.245.300;4,31;72
2017-12-06 15:00:21+00:00;19.291.573.531.966.100;13.877.035.546.360.100;13,20;3
2017-12-06 16:00:21+00:00;6.005.629.439.546.210;14.243.067.235.637.400;12,58;91
2017-12-06 17:00:21+00:00;4.820.580.731.565.650;13.082.178.871.668.800;0,12;68
2017-12-06 18:00:21+00:00;2.609.409.051.611.870;11.981.282.690.217.300;10,27;88
2017-12-06 19:00:21+00:00;452.371.008.579.605;17.874.837.897.415.400;17,02;76
2017-12-06 20:00:21+00:00;4.557.600.153.093.610;15.487.412.331.791.500;12,82;14
2017-12-06 21:00:21+00:00;14.874.554.890.871.400;11.426.202.222.274.600;8,71;1
2017-12-06 22:00:21+00:00;5.038.486.013.458.250;895.477.285.783.689;36,95;34
2017-12-06 23:00:21+00:00;20.597.068.895.298.000;17.112.021.732.179.600;11,15;80
2017-12-07 00:00:21+00:00;442.307.923.103.253;11.278.328.617.266.500;8,41;12
2017-12-07 01:00:21+00:00;58.177.274.575.180.900;13.675.010.656.381.500;11,14;64
2017-12-07 02:00:21+00:00;4.008.720.663.212.470;13.747.944.005.880.400;9,82;76
